SampleID	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus
JN-TMF10-SX0661	0.031600572	0.047645606	0.027294347	-0.017402858	-0.027363691	0.14663006	0.043894
sam-342	0.016840981	-0.018759716	-0.028416073	0.07243256	-0.03619472	0.11624439	0.038944468
sam-719	0.05945464	0.06444888	0.054439384	0.07327526	0.008259346	0.1815346	0.0062583764
JN-MF2-10395	-0.04611966	0.060353532	0.05462842	0.07331453	0.07382253	0.18925427	0.031367753
sam-454	-0.039093073	0.03994887	0.0045249383	0.07437765	0.029947214	0.18944296	0.03960238
sam-65	-0.015468	-0.019790594	0.003323414	0.045464046	0.0007645456	0.17227486	0.04398983
JN-MF3-S40076	0.0712195	0.059767965	-0.042852093	0.06843171	-0.055494472	-0.12253001	0.006307988
sam-372	-0.06234715	0.040455792	-0.03597946	0.07366709	0.024474015	0.14790197	0.018905835
JN-MF2-10443	-0.0500099	0.0644296	0.02471236	0.07533775	0.07213939	-0.024285804	0.03141922
JN-MF2-15083	0.07705279	0.018666213	0.045441344	0.07264216	0.068789884	-0.021920174	0.046672445
JN-TMF2-SD0127	-0.045305375	0.0028216615	-0.0452474	0.071420595	-0.029688304	-0.12406995	0.017395878
JN-MF2-60252	-0.0455756	0.027819518	0.045912556	0.074873865	0.049734868	0.18338294	0.04520849
JN-TMF13-SX0460	-0.05571118	-0.015044661	-0.043071467	-0.10252972	-0.05733208	0.1465047	0.04363935
JN-MF2-23085	0.05571458	-0.061910186	0.048364397	0.07043308	0.06837227	-0.12682697	0.041983705
sam-681	0.079523474	0.062428273	0.03601242	0.0732121	0.07212268	-0.022954257	0.045661386
JN-TMF13-SD0248	0.04765794	0.027539676	-0.0022152609	0.043148015	-0.057720516	0.16447584	-0.03272045
JN-TMF2-SX0455	0.07129705	0.065338224	0.035200726	0.07114796	0.058479402	0.16520436	0.0447898
sam-774	-0.019787952	-0.01862594	-0.0077475915	0.07088684	-0.057112444	0.11401653	0.008550907
sam-841	-0.04657175	-0.018708736	0.014262228	0.047179293	0.035215504	0.12169492	0.033043638
sam-453	0.06589623	0.028899	-0.045670696	0.072562754	-0.011819712	0.18118295	0.04722215
sam-94	0.0741575	0.06343971	0.0065594628	0.073243305	0.044899028	0.14201494	-0.019165974
JN-TMF13-SX0564	-0.04369042	0.0613067	0.021725338	-0.10456436	-0.026741024	0.17785025	0.04354767
JN-TMF2-SX0507	0.07195467	0.063747704	0.049074247	-0.080963425	0.0693007	0.19048768	0.04496942
JN-MF2-15495	0.07265886	0.06262034	0.04690117	0.07145602	0.035839222	0.18356201	0.044683605
JN-MF7-SX0275	-0.022818362	0.024339741	0.050609447	0.07256804	0.06849032	-0.12904714	0.044006858
sam-891	0.042268176	0.05160803	-0.045190234	0.07012411	0.03583275	0.17694333	0.045841172
JN-MF2-15587	0.08226055	0.058896385	0.05668818	0.074337386	0.07381077	-0.022810854	0.043110494
JN-TMF2-SD0150	0.059361223	-0.025719946	-0.044993915	0.07186578	0.0068123746	-0.024957478	0.04563541
JN-TMF10-SX0631	-0.06408273	-0.07461282	-0.042189065	-0.09877418	-0.03848448	0.17025077	-0.049952976
JN-MF7-SD0093	-0.0572075	0.061576072	0.04779134	0.07228194	0.070946254	-0.13373175	0.019252218
sam-419	0.07273434	0.04045603	-0.044998467	0.071905695	0.009089769	0.17457268	0.04590329
JN-TMF10-SX0559	-0.04644639	0.060138676	0.05718864	0.07065645	0.07351666	-0.13248967	0.031692594
sam-20	-0.041188292	-0.077827595	0.016512817	-0.074115865	-0.048948787	0.17298415	-0.0033249725
sam-59	-0.053227607	-0.027353004	0.00773661	0.07237666	0.035080623	0.17794248	0.04597549
sam-305	-0.0055282786	-0.07139069	0.02416065	0.07101888	-0.057407945	0.14181976	0.044093072
JN-MF2-15371	0.06914661	0.06303572	0.051957913	0.0742355	-0.03231985	0.18109992	0.045130346
sam-805	-0.058214474	-0.014213382	-0.024630072	0.045862522	-0.05137465	-0.023697885	0.029908316
JN-MF2-27063	0.027622344	0.06031675	0.05373912	0.07331013	-0.048410065	0.18329763	0.039807796
JN-MF2-24563	0.0059288596	-0.08361821	-0.032112863	0.045788456	-0.059895698	0.12044787	-0.008860372
JN-TMF13-SX0340	0.051678468	0.025587518	-0.023172133	-0.056060642	0.06481206	0.17688622	-0.03485838
JN-MF2-SD0002	0.073361136	0.06117132	0.047331307	0.07210788	-0.047811236	-0.12568498	0.044888604
sam-433	-0.041809253	-0.074311934	0.01494839	0.016135624	0.016743397	0.17954485	0.017690727
sam-625	-0.016028384	0.019685341	-0.04445252	0.07232208	-0.02877888	-0.129126	0.046680544
JN-MF2-15044	0.04854395	0.035649747	0.046212856	0.069082536	-0.06055986	-0.12524503	0.018534858
JN-MF2-SD0026	-0.045545474	0.060096614	-0.006053059	0.047045987	0.06918935	-0.02338631	0.0181029
sam-799	0.00504197	0.0611927	0.04562401	0.073343575	0.012653959	-0.022866858	0.04700762
JN-MF2-60524	-0.0133187715	-0.012165607	0.0027086528	0.07252734	0.06924025	0.18208523	-0.018927654
JN-MF2-10214	0.06513795	-0.024124611	0.045675486	-0.02130214	-0.05751176	-0.025812913	0.04624093
sam-70	-0.014457504	-0.014593294	-0.011243361	0.0717207	-0.056660533	0.1724664	-0.001972857
JN-MF2-15300	-0.041663636	0.020925252	0.04779551	0.07367645	0.009719791	0.14012991	0.019913627
JN-TMF10-SX0678	-0.045710374	-0.033529717	-0.02080197	-0.10541888	0.067399696	-0.12876914	0.031834703
JN-TMF13-SX0519	-0.0658986	0.05926365	-0.040913753	-0.10366566	-0.04101686	0.17874634	0.0121094575
JN-MF2-15299	0.0709596	0.036272727	0.045568723	0.07178628	0.06848409	-0.13021366	0.043399543
JN-MF2-21007	0.05337773	0.034625735	0.04702616	0.06867404	0.048876345	-0.020333681	-0.05153431
JN-MF2-15565	0.05197493	0.023580603	0.049527258	0.071246676	-0.034820907	-0.12404791	0.04508548
JN-MF2-SD0061	0.07491298	0.062007867	0.0002365407	0.0729717	0.013231611	0.18478373	0.04499743
sam-236	-0.044867296	0.021565838	-0.041465856	0.07410659	0.024901254	-0.12573637	-0.02435188
JN-TMF13-SD0239	-0.0138124935	-0.043322545	-0.04134382	-0.09904281	-0.013923835	0.1742546	0.044346653
JN-MF2-15570	0.06864274	-0.019331243	0.026707884	0.06989551	-0.058304753	-0.12109952	0.037525978
JN-TMF10-SX0757	0.039575335	0.060933866	0.00034129428	-0.10727443	0.06646425	0.17731123	0.04595492
JN-TMF13-SX0589	0.07071561	0.051747162	-0.04575707	-0.103814855	-0.057499953	-0.024731573	0.044563722
sam-306	-0.053700224	-0.022239292	-0.013086633	0.07264273	0.05574525	0.15409091	0.033121955
JN-MF2-SX0024	-0.043794	0.02438707	0.051095854	0.0691985	0.066229634	-0.12921609	0.042418323
JN-MF7-SX0264	0.041995257	0.06130831	0.024033373	0.018184079	0.07001608	0.18423398	0.039242934
JN-TMF2-SD0181	-0.06932718	-0.07558445	0.04605873	0.07280406	-0.048823975	-0.022941876	0.018084045
JN-MF2-24584	-0.05242116	0.020129144	-0.016050069	0.07311133	0.008090703	-0.13484523	0.044981014
sam-354	0.069642805	0.0038377263	-0.022442374	0.07592322	-0.056437857	0.056910507	0.04566489
sam-471	-0.0072026863	0.040316284	0.045946382	-0.020168394	-0.059269994	0.11763497	0.018527154
JN-MF2-15257	-0.012687965	0.060661558	-0.043597046	0.070431836	-0.05532973	0.1775537	-0.018669005
sam-163	0.024927095	0.057482854	-0.043805003	0.04717988	-0.05405812	0.18076608	-0.0061148084
JN-MF2-60240	-0.04698793	-0.024440518	0.012663192	0.046042383	-0.04982526	-0.12874804	0.043424312
JN-MF2-15035	0.07573717	0.0005615974	0.054599825	0.06981164	0.07152094	-0.13009274	0.04527981
sam-195	0.07139886	-0.03636509	0.04802995	0.07484025	-0.0121007925	0.18262905	0.04517515
JN-TMF13-SX0544	0.06270859	0.06215919	0.045483522	-0.08568054	-0.043617584	-0.12583311	0.020068265
JN-TMF13-SD0240	0.061964106	0.05056184	-0.04447444	-0.1029256	-0.059808437	0.17270547	0.0072054835
sam-873	0.068690136	0.00048331442	0.043387283	0.07315125	-0.045067832	-0.1261624	0.044048678
sam-194	-0.03249255	-0.019410145	-0.041247	0.06922813	-0.05599861	0.16483594	0.032824777
JN-MF2-15052	0.06966303	-0.013451084	-0.04546677	0.06995113	0.008134978	0.057895754	0.04601043
sam-456	0.07002022	0.052264865	-0.04694006	0.07481394	-0.058296427	0.1767919	0.033795018
sam-316	-0.05044767	0.025089148	0.050190944	0.07086832	0.034855187	-0.12796578	0.044659533
sam-966	0.050399903	-0.06867884	0.04942869	0.07124541	0.06869827	-0.1265966	0.04284839
JN-MF2-24581	-0.06583829	0.0657085	-0.0070302184	0.07511464	0.06818395	-0.024430826	0.044841956
sam-757	-0.04291284	0.054366864	0.01746192	0.073703974	0.06426625	0.18376145	-0.008747285
sam-478	-0.014264362	0.039461464	0.049150787	0.07139293	-0.056932554	0.13707423	0.046181593
JN-TMF13-SX0436	0.069866985	0.064106956	0.050195392	-0.07075796	-0.057808273	0.13475798	0.012663685
JN-MF3-S40038	0.07334459	-0.054899205	0.04835942	0.073089235	0.07234983	0.16891809	0.0061676977
sam-402	0.06677011	-0.024421964	0.024644306	0.07246444	-0.047252394	0.18095998	0.039545864
JN-TMF13-SD0216	0.05221867	-0.013144557	0.034675814	-0.08523852	-0.036321286	0.1739616	0.046218622
sam-1051	-0.06413805	-0.011923942	0.04574784	0.07136226	0.06428294	0.18031013	0.04490514
JN-MF2-10191	-0.049826205	-0.07969331	0.04426322	-0.11087405	0.07120814	-0.024678739	-0.05084124
JN-MF3-SX0140	-0.058140446	0.056992877	-0.04062657	0.04843918	-0.0608257	-0.12372559	0.03436331
JN-MF3-15277	0.07246131	0.059535254	0.056420222	0.07104368	0.071869425	-0.023534188	0.042413574
JN-MF2-15045	-0.028719872	0.062014934	-0.03299399	0.072469026	0.023481231	-0.023856161	0.00749649
JN-TMF10-SX0692	0.05582895	0.03730691	0.047293134	-0.09181914	-0.023876162	0.15016818	0.046077
sam-368	-0.0040374147	0.05360706	0.024720445	0.07389429	0.036098834	0.17322873	0.046859674
sam-872	0.072239965	0.060622204	0.0064287675	0.07125121	0.07142532	0.124955475	0.046861
JN-MF2-SD0048	-0.0517288	0.058021493	0.04419672	0.06992066	0.048523944	0.17732234	-0.016049866
JN-MF2-15514	-0.024070656	0.039387852	-0.0066543813	0.07285472	-0.043388493	0.18022212	0.04722551
sam-281	-0.0148745505	-0.03410067	-0.027870402	0.07508402	0.011772712	0.17178316	0.018985698
JN-TMF10-SX0630	0.06674013	-0.06611694	-0.037599813	-0.106417164	-0.05841786	0.17556833	0.045840744
sam-448	0.055816934	-0.083234616	-0.04259042	-0.07841387	-0.054028846	-0.11738139	0.036269777
JN-TMF2-SX0476	-0.06493602	0.039156076	-0.00091014	0.01542777	0.009492486	0.12337806	-0.0058715064
JN-MF2-15092	-0.062854744	0.052070107	0.04548752	0.072603725	-0.026856408	-0.12878378	0.029519914
sam-1036	0.08204337	0.06228103	0.04989033	0.0718951	0.07307239	-0.12958616	0.038852002
sam-132	-0.046870805	0.051675685	0.046342548	0.07333543	0.06446382	-0.13147002	0.018186346
sam-663	-0.060346566	0.0012182656	0.0476518	0.071452625	0.008575329	-0.022941055	0.045544405
sam-531	0.0293196	0.028046617	-0.045366585	0.072732754	0.0011766118	0.1759161	0.045560822
sam-1041	-0.06942507	0.025516551	-0.025981285	0.04737409	0.060288135	-0.12688014	-0.0315326
JN-MF2-SD0018	0.05713441	0.017166529	-0.04355808	-0.018778892	-0.052055556	-0.026056508	0.042853136
JN-TMF13-SX0356	0.069006905	0.062348813	0.05036571	0.046219416	0.026536223	0.05969807	0.043787915
JN-MF7-SX0268	-0.053291947	-0.04374115	-0.043474842	0.06838788	-0.04435714	0.11753916	-0.00071738544
sam-640	0.05317927	0.0202943	-0.04927037	0.071389444	-0.016345497	0.1247113	0.046049878
JN-MF2-15276	-0.031467445	0.06350723	0.015518277	0.07314452	0.027240708	0.1445319	0.04397691
sam-669	0.075485915	0.022136126	0.049320985	0.07245095	0.06726632	0.06200382	0.047201913
JN-TMF13-SX0390	0.019096894	0.0007874041	0.051780675	-0.10182836	0.022712294	0.06010165	0.04383617
JN-MF3-15486	0.06832659	0.062009443	0.05179577	0.072595954	0.010588932	-0.022946808	0.044538073
sam-551	0.07421553	0.06354362	0.043966103	0.07656188	0.0035802643	0.06259185	0.046221048
JN-MF3-SX0200	0.07242534	0.06202986	0.05152928	0.07090469	0.070272416	0.18061343	0.043409303
JN-TMF13-SX0331	0.069828756	0.003904833	-0.042829365	-0.11017684	0.069784135	0.1794622	0.03188385
JN-MF2-15584	-0.015047321	-0.062259194	-0.019029927	0.048048068	-0.0018347808	0.058279656	0.044976488
JN-MF2-SD0041	-0.027217105	0.019982167	0.0066629373	-0.018346421	-0.049019292	0.05848375	0.03717329
sam-868	-0.05225394	-0.01994685	0.046343043	0.0752158	0.04197139	0.06337524	0.0387706
JN-MF3-SX0063	-0.0500741	0.03764052	-0.050625674	0.0719521	0.0430203	0.058893114	0.04574102
JN-MF3-15254	0.03501206	0.06251279	0.05214361	0.07324704	0.07140101	-0.13125618	0.012374697
JN-MF7-SD0109	0.073531695	0.056304004	0.043322563	0.06886372	-0.05955091	-0.12586123	0.04082715
JN-TMF10-SX0645	0.07185948	0.03753146	0.045597143	-0.09294878	-0.05950467	-0.12339521	0.017460495
JN-MF2-10207	0.02607485	0.003902081	-0.046348054	0.04647881	-0.0489058	-0.12616472	0.038410332
JN-MF2-15098	0.0728724	-0.01527198	-0.04352027	0.07044712	-0.042980473	-0.121619485	0.030063318
JN-TMF13-SX0377	-0.056957208	0.055517234	-0.042457085	-0.07013514	-0.04878731	-0.12226782	0.04642105
sam-167	-0.041180294	0.058855124	0.0061097383	0.07187831	0.027109746	0.18263797	0.031758633
sam-297	-0.043148674	0.029093882	-0.027528927	0.07297864	0.02903418	0.18411565	0.046515808
sam-437	-0.045427624	0.061462868	-0.03944239	0.072801076	-0.057697415	-0.12470088	0.030728681
sam-213	0.001177776	0.026765361	-0.045459196	0.071891055	0.0037922806	0.12248935	0.046107307
sam-557	-0.0018036314	0.02118031	0.0459268	0.073554695	-0.04388377	-0.022419801	0.046745554
sam-143	0.022446245	0.05198681	0.05163408	0.07297193	0.03393999	0.17860386	0.044945687
sam-442	0.030493941	-0.01301355	-0.0442801	0.07007593	-0.053552225	0.1730095	0.047878318
JN-MF2-15571	0.07188111	0.04993094	0.04765275	0.0742672	-0.057183962	-0.022328459	0.037176624
sam-857	-0.047670163	0.060172793	0.045652933	0.01589286	0.03689867	0.16428201	0.012747333
sam-822	-0.042207494	0.06288844	0.0022502558	0.0764679	0.06563236	-0.13338384	0.030383985
sam-105	-0.048889644	0.0036649122	0.043908786	0.046600383	-0.03471415	0.17721003	0.04494552
JN-TMF2-SD0177	0.074759334	0.037154768	-0.04531256	0.072523855	-0.06192361	0.060820125	0.04413276
JN-MF3-SX0110	0.07763817	0.059909236	0.047555175	0.06989303	-0.051268585	-0.12678358	0.04158281
JN-TMF2-SD0180	-0.059310056	0.060692552	0.051306218	0.07006073	-0.008353202	-0.022631515	0.0062871613
sam-1025	0.03438101	0.05154544	-0.028599072	0.07083837	-0.05924984	0.17724618	-0.035723545
JN-MF2-SD0076	0.054350752	0.026166823	0.046916936	0.073382825	0.06410693	0.12667358	0.045889605
sam-599	0.044200093	0.020441331	-0.048439812	0.07207966	-0.020627081	0.18290262	-0.05080462
JN-MF2-15516	-0.044532925	-0.064934775	0.046208803	0.074003994	0.061718244	0.13976094	-0.055184204
JN-TMF13-SX0588	0.07446415	0.059244163	0.034000434	-0.057862822	0.06994401	0.12558685	0.04241961
sam-138	0.02071013	0.019840913	0.036389183	0.073129445	0.06049379	0.19072297	0.03277501
JN-TMF13-SD0214	0.06988558	0.03748327	-0.0010271982	-0.106385425	-0.058698326	0.17867395	-0.01933587
sam-351	0.069761425	0.027910108	0.045176353	0.072574936	0.05408226	0.12200837	-0.036965534
JN-MF2-15595	0.01408509	0.026733873	-0.01671077	0.072438225	-0.0604346	0.18256003	-0.016652763
sam-430	-0.05047017	0.05313794	0.04624986	0.044227675	-0.037162244	0.17882626	0.04718022
sam-181	0.06552865	0.025698489	-0.033481073	0.070643656	-0.056619283	0.1512698	0.03273994
sam-225	-0.04189959	0.020184161	-0.029652815	0.07109607	-0.047931634	-0.022684887	-0.05107125
JN-TMF13-SX0613	0.015520414	0.060045075	-0.047603384	-0.099331476	-0.037029378	0.15140864	0.04473305
JN-MF2-25083	-0.046903607	0.06387606	0.05446637	0.072415404	0.061912168	-0.13283294	0.045168944
sam-228	-0.04917946	0.039925165	-0.02314108	0.07561628	0.010483832	0.18205734	0.0134205865
sam-1045	-0.06048091	0.062149905	-0.028039329	0.070288084	-0.050849166	-0.1251329	-0.049901236
sam-272	0.027942803	0.021354815	-0.0028030996	0.07122327	-0.051433526	0.13360639	0.04553786
sam-313	-0.04530627	-0.015336463	0.014832934	0.07486114	-0.012363188	0.16713896	0.045846324
JN-MF2-10490	-0.039950892	0.058172695	0.0029930207	-0.10408934	-0.0578572	-0.12519978	-0.009340829
sam-12	-0.036957175	-0.07365207	-0.016865037	0.071604215	-0.05639301	0.16343682	0.005778098
JN-MF2-10439	-0.040960215	0.056460414	-0.04481457	0.07097799	0.014739135	0.17941202	0.037820444
sam-356	0.078471944	0.060674775	-0.047534145	0.073650084	0.07055272	-0.12981576	0.045539454
JN-MF2-15018	-0.044259027	0.06434543	0.049954135	0.071800835	0.06101895	0.18801446	0.042821378
JN-TMF10-SX0628	0.075335756	0.061886795	0.010750803	-0.016260892	0.062068347	-0.130059	0.044260908
JN-MF2-SX0014	0.04492893	0.057728313	-0.045868453	-0.04317322	0.070550226	0.18828006	0.0432105
sam-169	0.03668261	0.06015368	0.029488068	0.07335197	0.0045807217	0.1771731	0.04632071
JN-MF7-SX0229	-0.04365997	0.06329036	-0.04508452	0.071115315	0.06138304	0.1794955	0.03290914
JN-TMF10-SX0720	0.070880406	0.059596594	0.036624756	-0.10829386	-0.04167531	0.18186128	0.043745954
JN-MF2-15541	0.056351498	0.052092522	0.047596253	0.070945114	-0.05862317	-0.12620158	0.04611512
JN-MF2-23094	-0.063456476	0.052860625	-0.02721464	0.071011156	0.06470668	0.17423555	0.03892972
JN-TMF13-SX0407	0.06503656	0.034780927	-0.04736656	-0.099631086	-0.022269046	0.05706108	0.03865747
sam-651	-0.07287612	0.05760378	0.032927472	0.07105186	0.07336441	-0.13418469	0.042351108
JN-TMF13-SX0338	-0.022140302	0.0019186077	0.051062133	-0.10334454	-0.058416296	0.16258523	0.018268073
JN-MF2-15563	-0.064511105	0.026973255	0.049362347	0.07425107	0.039955474	-0.02269404	0.045479618
sam-735	-0.05987324	0.06045885	-0.04571568	0.044252712	0.010704314	0.16867763	0.018674282
sam-595	0.070042655	0.06214199	0.04969401	0.07326175	0.064728715	0.17934427	0.043544725
JN-TMF2-SD0125	0.05920765	0.061974466	0.03220787	0.071532145	-0.057931993	-0.12858766	0.04419062
JN-MF2-15039	0.07159985	0.024807835	0.051577624	0.07073832	0.06668215	-0.022143444	0.04475816
JN-MF2-15175	0.067238376	0.058461975	0.053336218	0.07312555	0.07286833	0.06360575	0.045437817
sam-628	0.0759401	0.058277704	0.055140708	0.07018413	0.06755893	-0.13167995	0.045495864
JN-TMF10-SX0651	0.06672874	0.06026679	-0.045259625	-0.103959695	0.03157101	0.123030595	0.031734068
sam-889	-0.06426337	-0.026032485	-0.047414828	0.068759985	-0.055815175	0.14529145	-0.050499726
sam-161	-0.050728362	0.05824101	-0.02965347	0.07231712	0.059623983	0.13735494	0.0453409
JN-MF2-15037	0.0613678	0.06437444	0.035739288	0.071226664	-0.037452042	0.18141185	-0.012224393
sam-176	0.04611518	0.06303008	0.05345461	0.07077764	0.063665	0.18583359	0.04591751
sam-706	0.04021404	0.037856705	-0.009278869	0.072652005	0.06010038	-0.13140243	0.046538
sam-422	0.028104832	0.039941713	0.025433365	0.073930144	-0.03731701	0.13722171	0.046354063
JN-MF2-15095	0.057136394	0.050538056	0.043839242	0.0678808	-0.061706003	-0.123647094	-0.037743364
sam-665	-0.05897344	-0.023619803	0.01676556	0.07163751	-0.05626418	-0.12611839	0.043612607
sam-328	-0.012103676	0.040141605	-0.002733343	0.071450666	-0.05994909	0.17659755	0.007857026
sam-993	0.044690493	0.02503901	0.05186776	0.07213495	0.069128096	-0.021411568	0.04292247
sam-861	0.055194058	0.05994102	0.053408876	0.06863453	0.072012484	-0.12899604	0.04174899
JN-TMF4-SD0115	0.011649132	0.04962249	-0.041343205	0.046368156	0.042358723	0.11775368	0.043049928
sam-13	0.067366	0.0021861212	-0.048880957	0.07136754	-0.0625238	0.14651327	0.0067351917
sam-393	0.07917983	0.06094578	-0.03710365	0.072542846	0.067593105	-0.13138764	0.04604723
JN-MF2-10468	-0.019212002	0.059897594	0.03680138	0.074210376	0.0656382	0.1873639	0.043531843
JN-TMF13-SX0337	-0.044003677	0.056749772	-0.046086535	-0.10478711	-0.053543746	0.18380804	0.0068569593
sam-331	0.053532787	-0.015851798	-0.047384314	0.0728586	-0.049896855	0.16211455	0.045636408
sam-976	-0.04454847	0.05075631	0.052466672	0.069883406	0.008415227	0.1639759	0.037831556
sam-893	-0.04442339	0.0022412029	-0.029373731	0.07539943	-0.04334774	-0.12634128	-0.020050166
JN-MF3-SX0069	0.07349131	0.05998344	-0.02407321	0.049300842	0.07359287	0.18871762	0.041484993
JN-MF2-15038	-0.047848217	0.03707686	0.055056036	0.07241194	0.07120633	-0.02334985	0.043331694
sam-853	0.07144839	0.064561985	0.05476208	0.04813068	0.069350585	0.15530223	0.0449923
JN-MF2-15574	0.029931553	0.019982204	0.051677715	0.04808154	-0.033106185	0.16763219	0.032715507
sam-871	0.042757377	0.023787351	0.045711476	0.07132255	-0.014918329	-0.12630555	0.044413075
JN-MF2-15221	0.07365387	0.06314554	0.05612441	0.0722113	0.071906775	0.18366484	0.044852268
JN-TMF13-SX0535	0.06579247	-0.0160445	0.044326898	-0.10738723	-0.053627174	0.13339749	0.04566252
JN-MF7-SX0282	-0.053354	0.031422153	0.0482534	0.070713274	0.07169645	-0.13004895	-0.026945747
sam-493	0.050711647	0.052583344	-0.045121334	0.07336772	0.04318363	0.1774981	0.045955803
JN-TMF13-SX0311	-0.05410634	0.0038074588	-0.0138436295	-0.10871442	0.06908746	0.18455607	-0.013730276
JN-MF3-S40077	0.030514965	0.025200969	0.012045863	0.0716302	0.07235981	0.0608496	-0.043555185
sam-07	0.04759623	-0.06585988	-0.030130683	0.06879556	-0.050197072	0.13841742	-0.049636107
JN-MF3-SX0091	0.06577497	0.050003447	0.024746863	0.0665184	-0.060358744	0.18006714	0.044190872
JN-MF2-10200	0.055000138	-0.08307994	0.0109096365	-0.11310281	0.012906076	-0.12789291	0.016610533
JN-MF2-24567	0.03548249	-0.01244137	0.04443491	0.06859272	-0.054490723	-0.12503918	0.044316314
JN-MF2-10524	-0.056942206	0.052333046	-0.04475633	0.07173435	-0.058478173	0.054216262	0.032846417
sam-997	-0.047968015	0.06317175	0.055535376	0.07475022	0.06562387	-0.024298813	0.04585353
sam-520	0.070230745	-0.017495133	-0.029017486	0.07219726	-0.058330122	0.15813237	0.046943936
