SampleID	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus
G441502328	0.015193823	-0.018043121	-0.040943272	0.07033829	-0.05644448	-0.10657874	-0.048419435
G441802484	-0.03807668	0.053223014	-0.04140299	0.06649088	-0.058501545	-0.122105055	0.036441844
G441284375	-0.044312123	-0.03302225	-0.037753444	0.0652439	-0.05338761	-0.097809754	-0.044206057
G440104260	-0.06535383	-0.06685102	0.057376545	-0.079307	0.0705873	-0.1123947	-0.039638277
G441284235	0.09320453	0.052616127	0.0064290944	-0.10513024	-0.045479454	-0.11192731	0.041392908
G440205648	0.035577074	-0.0545685	-0.047095507	0.06776564	-0.05727932	-0.10479877	-0.044478524
G441502200	-0.048331186	-0.06950647	0.047875017	-0.0569028	0.075142756	0.05671809	-0.020215133
G440305433	0.06350151	0.015389876	-0.04234958	0.048938446	-0.045859993	-0.11368659	-0.036857057
G445302400	-0.034070365	-0.055386268	-0.040951874	0.05122921	-0.059087083	-0.017507613	-0.047088902
G445302123	-0.067713656	-0.060586344	-0.038899764	-0.09330787	-0.05368377	0.111598745	-0.049426425
G441284623	-0.049704082	0.056551438	0.057012655	-0.10577274	0.07467613	0.17941514	0.009193518
G441303402	0.087417744	-0.030399824	0.053968783	-0.012109489	0.058129754	-0.11668868	0.038849663
G440606414	0.016738644	-0.014092457	0.05707033	-0.055192128	0.06737105	-0.11368208	-0.015417726
G440883619	-0.061816934	-0.061219357	-0.03684639	0.019286634	-0.053765286	-0.10714688	-0.028977709
G441424192	-0.05569611	0.021126522	-0.041852154	-0.10401486	-0.04357809	0.11534959	-0.04676308
G440305427	-0.072271876	-0.015987296	0.04509873	-0.10510655	0.069898166	-0.114679284	-0.02822964
G440282394	0.045239937	-0.06401562	0.04008128	-0.10197361	-0.05956883	0.16241139	-0.041720547
G441424094	-0.040059276	-0.059970774	0.050017145	-0.097859524	-0.013887683	0.11463241	-0.040051762
G441802536	-0.058082562	0.055834405	-0.037791222	-0.10520156	-0.05623851	-0.11752374	0.03428007
G440981429	-0.043062646	-0.05099104	0.021219658	-0.013928289	0.04925931	0.11538239	0.017407257
G440205074	-0.07153381	-0.06985496	-0.04083849	-0.055631343	0.06936132	-0.10954732	-0.028788904
G441303515	-0.051384743	-0.06919593	0.046337955	0.017853063	0.0665322	-0.114906855	0.0016348142
G440205510	0.07778963	0.050761424	-0.03272166	-0.07655489	-0.057904884	-0.019284239	-0.047002096
G441424310	0.053613	-0.011004284	-0.0402471	-0.09926261	-0.05396843	-0.10626264	0.016593287
G440883384	-0.062121052	-0.057281505	-0.039766487	0.069851495	-0.03834787	-0.10194331	-0.04225122
G440205500	-0.024148978	0.05226929	-0.0402067	0.070026465	-0.05639932	-0.016062574	-0.04644574
G440305473	0.085371524	0.060194857	-0.042386148	-0.07225327	-0.043971736	-0.117534004	0.04093277
G445302103	-0.04806435	-0.06480321	-0.04784318	-0.06844909	0.030869354	0.049667682	-0.012460004
G445302432	-0.050589107	-0.010863697	-0.038046174	0.01436807	-0.05507999	-0.106820114	-0.04958391
G440104118	-0.036229227	-0.056983292	-0.03694422	-0.09480041	-0.05279032	-0.09813008	-0.04135286
G440981303	-0.061750915	-0.010496592	-0.046100534	0.046011984	-0.05313367	-0.106255166	-0.04275434
G441502441	-0.06490281	-0.029357258	0.056197528	0.049876593	0.07221158	0.15737471	0.038846314
G445302595	-0.0696234	-0.05678115	-0.043548692	-0.098588884	-0.053478073	-0.10221591	-0.047379635
G441424121	-0.034541454	0.021446593	-0.037954174	0.016509108	-0.055215836	-0.103773646	-0.047151227
G440981149	0.076628715	0.052466534	-0.040583506	-0.038291864	0.07277252	-0.1190639	-0.036562487
G440305279	0.081503734	-0.06349591	0.053409576	-0.10380883	0.07251859	-0.12040839	-0.0440862
G441303391	0.011068957	0.018467154	0.059552632	-0.069511294	0.067047305	-0.110477045	0.038362738
G440205439	0.09112832	0.054740343	-0.045492418	0.023536574	0.074451596	-0.020137342	0.019230545
G440981193	-0.06111504	0.05127368	-0.04656062	0.069676846	-0.003527102	-0.11197723	-0.04536268
G445302446	-0.047623686	0.052891284	0.061843466	-0.103569604	0.07593516	0.19389805	0.040765315
G440305532	-0.043803133	-0.018394584	-0.028701391	-0.09707307	0.0737665	-0.11265312	0.02161546
G440883255	-0.05564308	-0.06785432	0.059763607	-0.1050548	0.07374667	0.18340093	0.018352479
G445224547	-0.058714658	-0.026442952	-0.042780604	0.069661774	-0.055117268	-0.10530029	-0.0458422
G441802589	-0.052621517	-0.062458258	-0.04572796	-0.09627419	-0.057403088	-0.017890925	-0.013686298
G440606380	0.028844276	0.0377089	-0.051195454	0.018978134	-0.055916183	-0.112349644	-0.05097462
G440104207	0.08616922	-0.07015582	0.05959431	-0.105376035	-0.017165149	0.056357585	0.028712112
G441284403	-0.06791598	-0.0054892893	-0.037662648	0.06882946	-0.057828944	-0.10336915	-0.04706448
G441502007	0.08409193	-0.013740746	0.041371897	0.07817266	-0.015244038	-0.01902279	0.037508994
G440883160	-0.04409663	-0.06538735	0.028813211	0.020812936	0.06520989	0.05341482	-0.04572643
G441303144	0.025997393	-0.053574745	-0.04099001	-0.09850434	-0.054207977	-0.1105016	-0.050304916
G441502407	-0.041964043	-0.060724482	-0.040762294	-0.103968345	-0.02270196	-0.11204629	-0.013158274
G445302291	-0.07439133	-0.06523731	-0.03943116	-0.10142388	-0.0527567	-0.017974071	-0.015393379
G440205114	-0.04375037	-0.014103986	0.052666172	-0.10518747	0.07142259	-0.11049878	0.021052167
G440205145	0.088495724	0.05265619	0.054637644	-0.015483935	0.065278396	-0.11278049	0.04029783
G445302506	-0.04560636	0.0175359	-0.038412526	-0.10008479	0.0678828	-0.108171456	-0.047320034
G445224171	-0.051665824	0.04152238	0.031684093	0.051280882	0.07437812	-0.11800578	0.020614536
G441424098	0.07732684	0.05665385	0.057058346	-0.10583083	0.07316235	0.19112666	0.036785945
G441284463	-0.049101695	-0.029158581	-0.009969541	0.07438387	0.028107667	0.14015897	0.033126503
G445224006	-0.041110825	-0.06054823	-0.041438486	0.020051522	-0.053127773	-0.10317589	-0.04292664
G440282388	0.090044886	-0.06610943	0.010060639	-0.08825231	0.07226233	-0.021098731	-0.044677533
G441502446	-0.067619294	-0.053278778	-0.047140125	-0.09784073	-0.050035615	0.110294	-0.036080007
G445302237	0.08599105	0.043214396	0.05967621	0.05277188	0.076300256	0.058202155	0.041188937
G441303432	-0.046146058	-0.05797615	0.052028682	0.019542994	-0.048604086	-0.105706826	-0.04495112
G440104121	-0.04537152	0.052207705	0.05404714	-0.10664873	0.0721589	-0.11174493	0.034197185
G440205413	-0.044275966	0.04511695	-0.03983503	0.020011589	-0.05407466	-0.10924967	-0.04615867
G441303148	-0.06529434	0.025017852	-0.036186866	0.068631515	-0.054058068	-0.10544084	-0.04684148
G441802099	0.08678031	-0.06499003	0.049009543	-0.06589718	0.074614935	-0.10718745	-0.039526813
G440883585	-0.064664446	0.04736014	-0.036901496	0.01982121	-0.05748383	-0.104928	-0.043816987
G441802055	0.028390102	-0.04687587	-0.037450578	-0.10177314	-0.05454842	-0.10556138	-0.045026176
G440981528	-0.07152032	0.05573582	0.064272776	-0.107777655	0.0037610093	-0.11764632	0.04198586
G440606298	-0.046226658	0.029053707	-0.037204463	-0.08552058	-0.052858945	0.04994795	-0.047883704
G441502019	-0.042840037	-0.06337597	-0.039854646	0.069120824	0.07022287	0.050688453	-0.01026256
G440104464	0.017098602	0.030498018	0.055815212	0.07047523	0.07108438	0.13800074	-0.012876952
G440305289	-0.056934882	0.018164827	-0.004913523	0.047549512	-0.04984025	-0.10318203	-0.04386917
G440282032	-0.057255097	-0.056844164	-0.035778478	0.06727133	-0.054561332	-0.021355966	-0.04230519
G441284009	0.081885256	-0.058786582	0.05447481	-0.016269298	0.07245418	0.057829723	0.03800287
G441424488	-0.047441747	0.01647805	-0.046077777	0.07094486	-0.0560989	-0.11145421	0.04208567
G441284443	0.09046668	0.054592956	0.050392475	-0.105267204	-0.0373436	0.17752458	0.041960184
G445302454	-0.01632763	0.014841557	-0.039304364	0.070025034	-0.056327634	-0.106720254	-0.015186415
G441303458	-0.016464543	-0.056870975	0.029423801	-0.009543022	-0.05450213	-0.105251364	-0.042083446
G440282275	-0.04316662	0.035945136	0.047135495	-0.10496758	-0.052528415	-0.11043688	-0.0443815
G441802496	-0.06997729	0.016172787	-0.039929204	0.067981794	-0.057929885	-0.020371327	-0.050437704
G440883126	0.08829446	0.05536608	0.056238603	-0.10681977	0.07340097	0.057133775	-0.014103347
G440104183	-0.0658163	-0.06045071	-0.046260625	-0.10506623	0.073059574	0.0508814	-0.048156507
G441284184	-0.024432242	0.04224618	-0.046456017	0.052170873	-0.057335243	-0.11208652	-0.017666606
G440305076	0.08865949	0.048416097	0.059889104	0.07309002	0.0038931346	-0.11268289	0.036528017
G445224048	-0.046988387	-0.058890156	0.03145846	-0.039809477	-0.060218915	-0.025518365	0.030554473
G441802254	0.080766544	-0.020945834	0.041060474	-0.102155454	0.022841796	-0.11065974	-0.013125653
G441284237	0.0884392	0.037593924	-0.038120307	0.06870692	-0.05867424	-0.10465158	-0.009995555
G441303528	-0.043598913	-0.05994732	0.055769634	-0.08802963	0.07290186	-0.10763814	-0.04288499
G441802066	0.014712745	0.044679947	0.060126763	-0.11144755	0.048080485	0.11882117	0.030754292
G440883372	-0.052974705	0.026844127	0.0054686978	0.07222752	0.069466956	-0.117405824	0.009925678
G445224509	-0.053075977	-0.059352208	-0.044050664	-0.054778732	0.023975102	-0.10833425	-0.048516415
G440282555	0.08055646	-0.06715746	0.053572707	-0.10139813	0.06660344	-0.108266585	0.008709773
G440981320	0.083007626	-0.07668024	0.04802957	-0.10331457	0.0708578	-0.026671961	0.03664464
G441303540	-0.062969565	-0.040866207	0.05578233	-0.107689984	0.063889734	-0.11361068	-0.04081585
G441424265	0.09047461	-0.05069627	0.062490147	0.054082368	0.07706416	-0.11105081	0.037530273
G440606319	-0.040457547	0.014738913	0.054571055	0.049028154	-0.047407065	-0.11603329	0.040683053
G440104529	-0.056543767	-0.06406863	-0.042126115	-0.06437059	-0.04766871	0.1484457	0.0295601
G440205335	0.051916733	-0.021183522	-0.044982795	-0.09320223	-0.03823103	-0.016592033	-0.045002647
G441802442	-0.028720425	-0.012088144	-0.038271774	-0.09937272	-0.054601256	-0.10406421	-0.046509754
G441303406	0.025315907	0.054059703	0.045060202	-0.110036924	0.034825232	-0.10937149	0.03974159
G440883082	0.021138068	-0.06520555	-0.04526682	-0.012062785	0.04509099	-0.022240337	-0.006651696
G440883332	0.067704745	-0.06859614	-0.003471892	-0.10624049	0.039229807	-0.10829982	-0.040431824
G441802348	-0.061092373	-0.060733154	-0.036291324	0.017244237	-0.054674987	-0.100497514	-0.04479174
G445302603	-0.049081165	-0.065974414	0.04523813	0.07267565	-0.0013594655	-0.019577777	-0.04664067
G440104528	-0.04142004	-0.01113786	-0.0496171	-0.07061383	-0.055161517	0.05661652	-0.047632687
G445302499	-0.020475795	0.057520475	0.055326242	-0.10518788	0.048159204	-0.1243138	-0.04937099
G441424198	-0.051869925	0.043825287	-0.047874395	0.07008397	-0.05546426	0.04875488	-0.047172427
G440205622	-0.07370367	0.057855632	-0.02322751	0.05190531	0.06500848	-0.11829743	0.04368612
G440104398	-0.048275683	0.027694969	0.05978756	-0.1056429	0.051740255	-0.11757748	0.039664548
G440981324	-0.046363328	-0.011694182	0.059633892	-0.101650275	-0.01761549	-0.11405015	0.037314136
G440104363	0.0855008	0.05356761	0.057964947	-0.10322085	-0.03776201	-0.11538046	-0.03163433
G441284073	0.031366553	-0.0627596	0.056146532	0.051941596	0.07317449	0.18123299	0.038574982
G440883254	0.08403759	0.048486516	-0.03663809	-0.03792059	0.0014906327	-0.027096381	-0.04455384
G441303290	-0.06589447	0.05040314	-0.040634044	-0.06548629	-0.0566235	-0.11267648	0.029490668
G440104188	-0.060207378	-0.061741255	-0.03925032	-0.10054499	-0.054772288	-0.1114659	-0.03284589
G445224111	-0.07043459	0.05579629	0.059659615	0.018629879	0.07604884	0.19058932	0.04184631
G441303534	-0.032956008	-0.017583294	0.04404156	-0.014792606	-0.04343657	-0.11207126	0.03364305
G440883422	0.08973263	-0.01485621	-0.04374806	-0.10469058	-0.04511628	-0.10833827	0.03483094
G440606308	-0.05291263	0.056615155	-0.0034099054	-0.015983608	-0.00509159	-0.115533	0.040452726
G445302267	0.06473226	-0.07081346	0.045731273	-0.10193738	-0.017225634	0.05693941	-0.016696965
G445302107	0.08631332	-0.074328996	0.05918525	-0.107830554	0.074173376	-0.11420909	-0.043513913
G440883120	0.08910614	0.052752208	-0.04210969	0.049573787	-0.019273143	-0.11195725	-0.030645942
G445224470	0.059027277	0.031732485	0.02047373	0.07402104	0.025429158	-0.10977906	0.044021294
G440883560	0.08191516	0.056204945	0.05855272	0.022617763	0.074871376	-0.124802634	0.036867496
G441284049	0.08050391	0.053768028	0.049751025	-0.10629003	0.07295253	-0.12623431	0.03061009
G441802209	-0.048001096	-0.06562077	-0.0092359325	-0.10465057	0.024024079	-0.1084298	-0.015108908
G441802201	-0.071773954	-0.01949279	-0.035058558	-0.09837368	-0.052124046	-0.107172266	-0.04841942
G445224233	0.058697525	0.016755272	-0.03610579	0.04631729	-0.055958007	-0.10368123	-0.04716053
G445302329	-0.04156839	-0.061723594	-0.037467744	0.01786407	-0.055842154	-0.023478903	-0.046397015
G440981405	0.032689635	-0.010846713	0.059796773	-0.012095952	-0.057407055	-0.10820027	0.03833098
G445224095	-0.062569775	0.03730855	-0.041078065	-0.101254135	0.058862977	0.17570958	-0.049586337
G440104368	0.0899302	0.054443054	0.06122338	-0.06884787	0.073892385	-0.11390719	0.037014816
G440883380	0.022890113	-0.05459026	-0.035522982	-0.09880902	-0.053582583	-0.104286455	-0.047376245
G445302518	-0.046965938	0.02970206	0.04991743	-0.10268553	0.03217954	-0.11633764	0.03168648
G441424103	-0.055445727	-0.052692547	-0.04854804	0.06556713	-0.042798333	0.16856907	-0.04263774
G441424062	0.035043288	0.027406272	-0.048760068	-0.012491744	-0.045811016	-0.021323908	-0.048247613
G441284316	-0.06690991	0.0157179	-0.043995176	0.04549226	-0.047089662	-0.017948823	-0.044356987
G440205154	-0.04604743	-0.051111706	-0.043822184	0.048751716	-0.050760698	-0.11162553	-0.0104100965
G440883009	0.09032017	0.056418814	0.03049878	0.07347889	0.0413667	-0.12116505	0.037869982
G440305534	0.08038502	-0.022873761	-0.04156129	-0.0524037	-0.0552625	-0.10636609	-0.03606927
G440305726	-0.0221177	-0.036734402	-0.03631852	-0.068971254	-0.05312577	-0.10005943	-0.04428009
G440282588	-0.07264783	-0.029430514	-0.006151991	-0.06970553	0.005102228	-0.110290736	-0.012805451
G445302257	0.0715583	-0.021971064	-0.04035668	-0.035051998	-0.050291456	-0.110718295	-0.049118046
G440305209	-0.06405292	-0.043941703	0.042492878	-0.035699505	-0.04358082	-0.10496625	-0.0439615
G445302182	-0.042481013	-0.05881531	-0.039167237	-0.10157465	-0.05740276	-0.021518465	-0.047223322
G441424526	-0.056990996	0.026372038	-0.045132253	-0.10098205	0.031682752	-0.110895716	-0.045792464
G440104009	-0.04444142	-0.012162915	-0.03944554	-0.09923724	-0.043583106	-0.01925628	-0.0043203626
G441502382	-0.04401145	-0.06955551	0.0035804755	0.051763218	-0.02590664	0.14250001	-0.034012146
G441303105	-0.04455983	-0.06881378	0.016374273	0.05295839	0.0038111063	-0.1110459	-0.017640894
G441424285	-0.048668616	-0.061720166	0.03861125	0.051032506	0.003756761	-0.10890709	0.014287438
G440104279	-0.06559132	0.02562771	-0.04130113	-0.1042972	-0.05298867	-0.10992792	-0.022804245
G441502557	0.025406703	0.042327628	-0.038745526	0.068546064	-0.055437412	-0.104081936	-0.016034197
G441502443	-0.04829896	-0.0667286	0.0060513467	-0.037160628	0.016042186	-0.020013018	0.039435923
G440883575	0.026362555	0.05639875	0.054558422	-0.10743948	0.07370059	-0.028542034	0.036976878
G445302147	0.09476337	0.057342313	-0.043205325	0.07490532	0.07241433	-0.1196229	0.041634697
G445302119	-0.06641374	-0.05209589	-0.036681104	-0.014185326	-0.02905567	-0.102872446	-0.04133417
G440883373	-0.04642513	-0.06851451	0.05871269	-0.10570831	0.074752405	0.14850259	0.0089865755
G441303373	-0.072139375	-0.04009748	-0.04121021	0.04878673	-0.05200275	-0.10685032	-0.04793708
G441424567	-0.05119223	-0.00686552	-0.039848138	0.06624753	-0.054253526	-0.10776924	-0.04434005
G440205200	-0.028194232	-0.06994861	0.062172305	-0.10505468	-0.05759338	-0.11733833	0.03583826
G440205312	0.08560892	0.059694946	0.060187627	0.07125296	0.069775335	-0.1288824	0.04110618
G441284214	-0.046952717	0.04580429	-0.038774323	-0.09815098	-0.052472822	-0.10619363	-0.047317058
G440104099	0.09525161	-0.020137355	0.012062384	-0.057017032	0.07636126	-0.11827694	0.041167144
G440981397	0.023137562	-0.02290694	-0.036550347	-0.08975958	-0.054438278	0.17208457	-0.012761505
G440305450	0.055458844	0.052135505	0.001968806	0.07173992	-0.05560554	-0.10569358	-0.047988266
G440606030	-0.06496456	0.043868914	-0.038522404	-0.09907747	-0.05431797	-0.1035644	-0.047366153
G440104342	-0.020659674	-0.061122775	-0.037266064	-0.10588495	0.06668437	-0.02046425	-0.04389881
G441802054	-0.049092587	0.017351476	-0.045492478	-0.1100278	0.044218734	-0.018806666	0.035301603
G440981313	-0.04155803	0.0024714912	-0.03808486	0.066477254	-0.05197388	-0.103565454	-0.045322876
G441303020	-0.060186267	-0.066799015	-0.043264017	-0.101167135	-0.050870314	0.049343236	-0.009390629
G441502414	0.077805854	-0.07046384	0.058157533	-0.038690496	0.07381433	0.120682314	-0.040087596
G440205545	-0.061801855	0.046921242	0.03385762	0.07103315	-0.061758365	-0.11524142	-0.038796667
G440981375	-0.046957884	0.004527494	-0.037409004	0.04740309	-0.053733233	-0.10331224	-0.04621992
G441802062	-0.0648482	-0.058708373	-0.036553085	-0.09980614	-0.052599657	-0.10787408	-0.045512985
G440282092	-0.01488348	-0.014437372	0.05232004	0.049908943	-0.013807841	-0.10685141	-0.0119563565
G440981053	0.083207	0.0568591	0.017557807	-0.051727977	0.073704906	0.18752211	0.035040982
G441502344	-0.041987944	-0.06281552	-0.0393972	0.04998274	-0.053239517	-0.01928864	-0.045802437
G440282301	0.084733136	0.056083824	0.055920508	0.07365193	0.0721362	-0.12004652	0.03742105
G445302089	0.09079227	-0.06537872	0.054077245	0.0519851	0.06564563	-0.112976685	0.011199452
G440104518	0.08720127	-0.07293171	0.054475173	-0.10815335	0.074835464	-0.019675607	0.03672088
G445302319	-0.042290438	0.037049994	-0.042805232	-0.09982778	0.009819051	0.18440047	-0.04722546
G440606617	-0.040447563	-0.052918393	-0.032127246	-0.06815241	-0.019475682	-0.103504896	-0.041479506
G441802622	0.04910901	0.05404531	0.045976434	0.019433705	0.063847244	-0.112577245	0.0423616
G440205355	-0.018272432	0.039554432	-0.050786823	0.07161205	-0.0075828913	-0.119895495	-0.016575195
G445302217	0.07561398	0.056993842	0.064024664	-0.10132191	0.07635038	0.18646443	-0.011584133
G445224100	0.08699223	-0.064579844	-0.048361145	-0.1021315	-0.054711204	-0.11039084	0.03833994
G440606566	-0.048619688	-0.054995853	0.057018	-0.10653627	-0.058149062	-0.016537212	-0.033565797
G445224112	0.084703356	0.052992746	0.05700965	-0.10651894	-0.04060168	0.18220177	0.04452698
G441303470	0.08286897	0.047679942	-0.0062000207	-0.050582714	-0.016992513	-0.10486964	-0.042074673
G440205454	-0.06459596	-0.0724729	0.061464313	0.021684319	0.05232598	-0.02443687	0.008968479
G440305206	-0.07536468	-0.05196127	-0.043592557	0.019554876	-0.045296915	-0.106675394	-0.02652424
G440282380	0.027594231	0.051399216	0.048482604	0.075940415	0.07526731	-0.1176518	0.0391952
G445224608	-0.039473914	-0.005195623	-0.04114134	-0.066400655	-0.054215275	0.16445607	-0.045610245
G445302653	-0.07077081	-0.070292264	0.061824016	-0.106278226	0.07248424	-0.122310445	0.041930243
G440104381	0.08740177	0.05023575	0.009991628	-0.10508422	-0.046974957	0.17845134	-0.046201512
G441284402	-0.061526272	-0.056017686	-0.038379975	0.018976334	-0.052236218	-0.1009847	-0.04154053
G440606624	0.011554056	-0.06816156	-0.047370203	0.069893956	-0.054405894	-0.10933163	0.0024744866
G445224606	0.09001356	0.05516291	0.06186768	-0.10784967	-0.029477565	-0.018600512	0.0390625
G441502282	0.015641645	0.052882448	-0.028835144	-0.013265575	-0.05771247	-0.017407306	-0.03587225
G440981389	-0.07225883	-0.06312047	0.016476931	-0.10973098	0.046472654	-0.11251959	0.033622015
G445302044	0.039977938	-0.06350935	-0.044454217	-0.09788653	-0.05710707	-0.10838607	-0.0035342693
G440104563	0.08772286	-0.06491737	-0.0032882874	-0.10493269	0.0734136	-0.10736231	-0.032787632
G441424510	-0.059543576	0.025171043	-0.051214717	0.07200021	-0.04464997	-0.11119627	-0.043869823
